symbol,engine,signal_date,entry_date,entry_price,exit_date,exit_price,exit_reason,hold_days,pnl_pct,regime_state,yf_symbol,signal_close,signal_raw_close,signal_atr14,signal_bb_lower,tp_level,sl_level,activation_level,time_stop_date,partial_exit_fraction,activation_date,activation_price,signal_rsi14,signal_high_20d,signal_avg_dollar_volume_20d,signal_volume,market_cap,beta_1y
AEO,bull,2012-01-03,2012-01-04,15.75,2012-01-25,14.039999961853027,time_stop_day_15_close,15,-10.857143099345857,bull,AEO,9.842488288879396,15.720000267028809,0.3678571156093059,8.784759922200479,,9.106774057660784,16.485714231218612,2012-01-25,0.0,,,75.05656996634676,9.842488288879396,58801904.44106579,6818700.0,3090890076.045677,1.8167807387324526
AG,bull,2012-01-03,2012-01-04,17.450000762939453,2012-01-25,19.100000381469727,time_stop_day_15_close,15,9.455584793065253,bull,AG,17.39698600769043,17.639999389648438,0.9071429116385323,14.968773285396411,,15.582700184413365,19.264286586216517,2012-01-25,0.0,,,57.07860588205481,17.39698600769043,23343310.645890236,720800.0,7994178542.738342,2.543399610183182
AKAM,bull,2012-01-03,2012-01-04,32.720001220703125,2012-01-25,31.8700008392334,time_stop_day_15_close,15,-2.597800579945886,bull,AKAM,32.93000030517578,32.93000030517578,1.215714590890067,24.308306857874676,,30.498571123395646,35.15143040248326,2012-01-25,0.0,,,69.19202752813443,32.93000030517578,136441443.03562164,4668400.0,17492777419.95188,1.0444257091193503
ALV,bull,2012-01-03,2012-01-04,40.115272521972656,2012-01-25,44.32276725769043,time_stop_day_15_close,15,10.48851091168126,bull,ALV,28.12809181213379,39.81267929077149,1.1362699781145358,24.48217296236011,,25.855551855904718,42.38781247820173,2012-01-25,0.5,2012-01-17,42.68732070922851,60.034608680159096,28.194263458251953,30524936.02275467,967714.0,8851092703.051254,1.1909871132941727
ATI,bull,2012-01-03,2012-01-04,49.7400016784668,2012-01-25,50.029998779296875,time_stop_day_15_close,15,0.583025916856017,bull,ATI,45.06528854370117,50.209999084472656,2.011428560529436,38.22585293798458,,41.0424314226423,53.76285879952567,2012-01-25,0.0,,,60.015988421783774,45.06528854370117,64629860.913887024,1425300.0,27387567309.315247,1.5965387853711164
BA,bull,2012-01-03,2012-01-04,74.0999984741211,2012-01-25,75.81999969482422,time_stop_day_15_close,15,2.3211892795164113,bull,BA,60.73111343383789,74.22000122070312,1.516427721296038,56.39497794319455,,57.69825799124582,77.13285391671317,2012-01-25,0.0,,,63.03947569514272,60.78837585449219,374166552.21645355,6859300.0,173599940295.10312,1.1499876874427453
BLK,bull,2012-01-03,2012-01-04,179.5500030517578,2012-01-25,188.63000488281253,time_stop_day_15_close,15,5.057088096198625,bull,BLK,125.57472229003906,181.27000427246097,4.181428091866629,113.74006740209704,,117.2118661063058,187.91285923549108,2012-01-25,0.5,2012-01-24,189.02000427246097,63.37833791441407,125.57472229003906,96948789.66392517,654300.0,152504972820.45538,1.2369431312809671
CIEN,bull,2012-01-03,2012-01-04,12.220000267028809,2012-01-25,14.315000057220459,time_stop_day_15_close,15,17.144024095025912,bull,CIEN,12.460000038146973,12.460000038146973,0.6142857415335518,10.490365459598385,,11.23142855507987,13.448571750095912,2012-01-25,0.5,2012-01-06,13.56999969482422,56.68078630139825,12.460000038146973,57499455.72757721,4569900.0,66928345161.01819,2.580692963437041
EMN,bull,2012-01-03,2012-01-04,40.029998779296875,2012-01-25,45.099998474121094,time_stop_day_15_close,15,12.665500498207294,bull,EMN,26.28076934814453,40.20000076293945,1.1657142639160156,23.275086269357207,,23.9493408203125,42.361427307128906,2012-01-25,0.5,2012-01-10,43.2599983215332,59.93356551056533,26.28076934814453,57453565.50333023,1466300.0,8053096281.968384,1.1940289170652156
GE,bull,2012-01-03,2012-01-04,87.74952697753906,2012-01-25,91.72725296020508,time_stop_day_15_close,15,4.533045498563415,bull,GE,67.6788330078125,87.98915100097656,1.8450889587402344,57.498075943325965,,63.98865509033203,91.43970489501953,2012-01-25,0.5,2012-01-19,91.77517700195312,69.05827718109228,67.6788330078125,1230899106.8950303,12249842.0,380265746766.1176,1.253097394640813
