symbol,engine,signal_date,entry_date,entry_price,exit_date,exit_price,exit_reason,hold_days,pnl_pct,regime_state,yf_symbol,signal_close,signal_raw_close,signal_atr14,signal_bb_lower,tp_level,sl_level,activation_level,time_stop_date,partial_exit_fraction,activation_date,activation_price,signal_rsi14,signal_high_20d,signal_avg_dollar_volume_20d,signal_volume,market_cap,beta_1y
FIVE,bull,2016-01-04,2016-01-05,33.5,2016-01-26,34.369998931884766,time_stop_day_15_close,15,2.5970117369694456,bull,FIVE,32.84000015258789,32.84000015258789,1.0192856107439314,28.104614034482545,,30.801428931100027,35.538571221487864,2016-01-26,0.0,,,64.31595757442571,32.84000015258789,65694871.68435097,2427800.0,10616154742.236435,1.265156587374962
LULU,bull,2016-01-04,2016-01-05,56.20000076293945,2016-01-26,58.59000015258789,time_stop_day_15_close,15,4.252667895379281,bull,LULU,55.86000061035156,55.86000061035156,1.856428963797433,45.28363572224553,,52.147142682756694,59.91285869053432,2016-01-26,0.0,,,65.692051969485,55.86000061035156,209746944.77775574,7252300.0,12588587418.787811,1.547405647132969
FIVE,bull,2016-01-05,2016-01-06,33.86000061035156,2016-01-20,32.08428628104074,sl_intraday,10,-5.244283217076962,bull,FIVE,34.25,34.25,1.0828568594796317,28.127541935707715,,32.08428628104074,36.02571432931082,2016-01-27,0.0,,,71.59287763711085,34.25,60972210.87418556,3446000.0,10616154742.236435,1.265156587374962
LULU,bull,2016-01-05,2016-01-06,54.95000076293945,2016-01-27,58.810001373291016,time_stop_day_15_close,15,7.024568802108022,bull,LULU,55.59000015258789,55.59000015258789,1.822857448032924,45.26002749674597,,51.94428525652204,58.5957156590053,2016-01-27,0.5,2016-01-27,58.810001373291016,64.53309685137813,55.86000061035156,209642734.19691086,3139700.0,12588587418.787811,1.547405647132969
NOK,bull,2016-01-08,2016-01-11,7.5,2016-02-01,6.340000152587891,time_stop_day_15_close,15,-15.466664632161454,bull,NOK,5.7006754875183105,7.329999923706055,0.1578571115221296,5.325772149829718,,5.384961264474051,7.815714223044259,2016-02-01,0.0,,,57.262992395244126,5.7006754875183105,82557004.52910662,33961400.0,78322952928.43256,1.3922135181552493
NOK,bull,2016-01-11,2016-01-12,7.449999809265137,2016-02-02,6.260000228881836,time_stop_day_15_close,15,-15.973149138921672,bull,NOK,5.770671367645264,7.420000076293945,0.16214285578046525,5.309655417778194,,5.446385656084333,7.7742855208260675,2016-02-02,0.0,,,60.071245123832824,5.770671367645264,91476793.46159697,32497400.0,78322952928.43256,1.3922135181552493
FIVE,bull,2016-01-12,2016-01-13,34.869998931884766,2016-02-03,35.68000030517578,time_stop_day_15_close,15,2.3229176888513114,bull,FIVE,34.11000061035156,34.11000061035156,1.130000114440918,30.056985229082436,,31.850000381469727,37.1299991607666,2016-02-03,0.0,,,67.68758085466476,34.25,69423724.4272995,1789000.0,10616154742.236435,1.265156587374962
LULU,bull,2016-01-12,2016-01-13,57.9900016784668,2016-02-03,63.02000045776367,time_stop_day_15_close,15,8.673906938624288,bull,LULU,56.81999969482422,56.81999969482422,2.2571424756731306,48.051218269281925,,52.30571474347796,62.50428662981306,2016-02-03,0.5,2016-02-03,63.02000045776367,65.43581849972267,56.81999969482422,183823883.64204407,12958800.0,12588587418.787811,1.547405647132969
NOK,bull,2016-01-12,2016-01-13,7.46999979019165,2016-02-03,6.389999866485596,time_stop_day_15_close,15,-14.457830710037356,bull,NOK,5.8017802238464355,7.460000038146973,0.1478571551186698,5.311668699486504,,5.506065913609096,7.76571410042899,2016-02-03,0.0,,,61.288735903047275,5.8017802238464355,94633232.75101185,16690600.0,78322952928.43256,1.3922135181552493
FIVE,bull,2016-01-13,2016-01-14,34.33000183105469,2016-01-20,32.03000068664551,sl_intraday,4,-6.699682556755981,bull,FIVE,34.36000061035156,34.36000061035156,1.1649999618530273,30.5118936379485,,32.03000068664551,36.66000175476074,2016-02-04,0.0,,,69.12093724786514,34.36000061035156,71521492.84431458,2708300.0,10616154742.236435,1.265156587374962
