symbol,engine,signal_date,entry_date,entry_price,exit_date,exit_price,exit_reason,hold_days,pnl_pct,regime_state,yf_symbol,signal_close,signal_raw_close,signal_atr14,signal_bb_lower,tp_level,sl_level,activation_level,time_stop_date,partial_exit_fraction,activation_date,activation_price,signal_rsi14,signal_high_20d,signal_avg_dollar_volume_20d,signal_volume,market_cap,beta_1y
AMAT,bull,2020-01-02,2020-01-03,60.689998626708984,2020-01-24,62.60499954223633,trailing_stop_close,15,3.1553813789090723,bull,AMAT,58.62657928466797,62.20000076293945,1.0707154955182756,52.397901428951904,,56.48514829363142,62.831429617745535,2020-01-24,0.5,2020-01-16,63.209999084472656,65.36850073437378,58.62657928466797,369008345.09895325,6647900.0,467336422135.93994,2.3290115605423445
CFG,bull,2020-01-02,2020-01-03,40.0,2020-01-24,39.130001068115234,time_stop_day_15_close,15,-2.174997329711914,bull,CFG,30.663652420043945,40.75,0.5772146497453967,28.956460451075944,,29.509223120553152,41.15442929949079,2020-01-24,0.0,,,67.23526747865148,30.663652420043945,119914181.65241241,2903800.0,29422009824.11673,1.110124554548398
HSBC,bull,2020-01-02,2020-01-03,38.630001068115234,2020-01-24,37.52000045776367,time_stop_day_15_close,15,-2.8734159452761254,bull,HSBC,27.377227783203125,39.369998931884766,0.37928526742117746,25.16129757114024,,26.61865724836077,39.38857160295759,2020-01-24,0.0,,,69.23082728678666,27.377227783203125,76326602.24163055,2046900.0,322900790212.3682,1.236289282904222
IQV,bull,2020-01-02,2020-01-03,153.97000122070312,2020-01-24,158.8000030517578,time_stop_day_15_close,15,3.1369758996957264,bull,IQV,156.41000366210938,156.41000366210938,2.6428538731166293,141.08579706322575,,151.1242959158761,159.2557089669364,2020-01-24,0.5,2020-01-09,159.5,67.15961513344571,156.41000366210938,211270890.01075745,1925900.0,30580253518.676758,1.1254606049184521
SONY,bull,2020-01-02,2020-01-03,13.699999809265137,2020-01-24,14.208000183105469,time_stop_day_15_close,15,3.7080319774660087,bull,SONY,13.346423149108888,13.812000274658203,0.12228570665631963,12.583065438191673,,13.101851735796249,13.944571222577776,2020-01-24,0.5,2020-01-07,14.039999961853027,77.23779982215174,13.346423149108888,59826644.19238567,4282500.0,118592464412.87347,1.0217079578672512
STM,bull,2020-01-02,2020-01-03,27.34000015258789,2020-01-24,29.26499938964844,time_stop_day_15_close,15,7.040962788284166,bull,STM,26.48685646057129,27.88999938964844,0.45785699571882,23.567408596720657,,25.571142469133648,28.255714144025532,2020-01-24,0.5,2020-01-22,28.38999938964844,73.7915445725544,26.48685646057129,44862977.169418335,1744700.0,64286481050.33066,2.3445226497742544
TSLA,bull,2020-01-02,2020-01-03,29.36666679382324,2020-01-16,32.75166606903076,trailing_stop_close,10,11.526671715836322,bull,TSLA,28.68400001525879,28.68400001525879,0.9404762813023143,20.85039800692634,,26.80304745265416,31.24761935642787,2020-01-24,0.5,2020-01-07,31.270666122436523,75.72662189969572,28.729333877563477,3992716615.976143,142981500.0,1432583666370.2776,2.0231590663645
FNV,bull,2020-01-03,2020-01-06,104.83000183105467,2020-01-27,109.35499954223633,time_stop_day_15_close,15,4.316510189968503,bull,FNV,97.48963165283205,103.2300033569336,1.8121430533272889,89.24655417063161,,93.86534554617747,108.45428793770925,2020-01-27,0.5,2020-01-21,108.70999908447266,66.4068530347393,97.69739532470705,51722819.53014374,767700.0,40241235596.058044,1.091918269978878
TSLA,bull,2020-01-03,2020-01-06,29.364667892456055,2020-01-16,33.520999908447266,trailing_stop_close,9,14.154193846881524,bull,TSLA,29.534000396728516,29.534000396728516,1.0057142802647168,21.202078069127573,,27.52257183619908,31.37609645298549,2020-01-27,0.5,2020-01-08,32.80933380126953,78.62741332470162,29.534000396728516,4294386537.409115,266677500.0,1432583666370.2776,2.0231590663645
FNV,bull,2020-01-06,2020-01-07,103.61000061035156,2020-01-28,109.64500045776367,time_stop_day_15_close,15,5.824727161336551,bull,FNV,98.10347747802734,103.87999725341795,1.8335712977818102,89.24653971549608,,94.43633488246373,107.27714320591518,2020-01-28,0.5,2020-01-21,108.70999908447266,68.29314654941214,98.10347747802734,50466371.62113189,519300.0,40241235596.058044,1.091918269978878
SONY,bull,2020-01-06,2020-01-07,14.10200023651123,2020-01-27,14.378000259399414,trailing_stop_close,14,1.9571693253386702,bull,SONY,13.356084823608398,13.821999549865724,0.1334285736083982,12.709415374400635,,13.089227676391602,14.368857383728027,2020-01-28,0.5,2020-01-14,14.494000434875488,70.21740054855687,13.356084823608398,56764079.80046272,3777500.0,118592464412.87347,1.0217079578672512
TSLA,bull,2020-01-06,2020-01-07,30.760000228881836,2020-01-16,33.520999908447266,trailing_stop_close,8,8.975941674320964,bull,TSLA,30.1026668548584,30.1026668548584,1.0104287011282775,21.653606154822892,,28.081809452601842,32.78085763113839,2020-01-28,0.5,2020-01-08,32.80933380126953,80.32173642135605,30.1026668548584,4461634471.74139,151995000.0,1432583666370.2776,2.0231590663645
AYI,bull,2020-01-07,2020-01-08,140.0,2020-01-09,131.75,sl_gap_open,2,-5.892857142857144,bull,AYI,137.51077270507812,140.36000061035156,2.4557157244001115,128.02855754813135,,132.5993412562779,144.91143144880022,2020-01-29,0.0,,,67.31768694424542,137.51077270507812,43769298.25134277,605600.0,9279927356.273438,1.4016662806704832
IQV,bull,2020-01-07,2020-01-08,157.07000732421875,2020-01-29,158.5,time_stop_day_15_close,15,0.9104173993125908,bull,IQV,156.8000030517578,156.8000030517578,2.7042835780552457,142.23767824965412,,151.39143589564733,162.47857448032923,2020-01-29,0.0,,,65.02896929367176,156.8000030517578,216929934.47479248,1052900.0,30580253518.676758,1.1254606049184521
SONY,bull,2020-01-07,2020-01-08,14.15999984741211,2020-01-27,14.378000259399414,trailing_stop_close,13,1.539550948703905,bull,SONY,13.566737174987791,14.039999961853027,0.14157145363943893,12.754775532025345,,13.283594267708914,14.443142754690987,2020-01-29,0.5,2020-01-14,14.494000434875488,74.67319094503428,13.566737174987791,58120094.78516579,6581000.0,118592464412.87347,1.0217079578672512
TKR,bull,2020-01-07,2020-01-08,57.529998779296875,2020-01-29,54.709999084472656,time_stop_day_15_close,15,-4.901789943786761,bull,TKR,51.15748977661133,57.29999923706055,0.794285637991769,48.1861661756752,,49.56891850062779,59.118570055280415,2020-01-29,0.0,,,69.8531401880358,51.15748977661133,32506629.380264282,876500.0,9711857772.5,1.5034912002104328
TSLA,bull,2020-01-07,2020-01-08,31.579999923706055,2020-01-16,34.61166572570801,trailing_stop_close,7,9.599955064363952,bull,TSLA,31.270666122436523,31.270666122436523,0.9860001972743435,22.022158983962477,,29.298665727887837,33.55200031825474,2020-01-29,0.5,2020-01-13,34.990665435791016,83.25754609379689,31.270666122436523,4753176897.640944,268231500.0,1432583666370.2776,2.0231590663645
AYI,bull,2020-01-08,2020-01-09,131.75,2020-01-09,131.75,sl_gap_open,1,0.0,bull,AYI,140.2147216796875,143.1199951171875,2.3800016130719865,128.02049715391095,,135.45471845354353,136.51000322614397,2020-01-30,0.0,,,72.65575519541011,140.2147216796875,47873513.47175598,776600.0,9279927356.273438,1.4016662806704832
IQV,bull,2020-01-08,2020-01-09,158.2899932861328,2020-01-30,157.0,time_stop_day_15_close,15,-0.8149556768259902,bull,IQV,157.60000610351562,157.60000610351562,2.651426042829241,142.64670767448982,,152.29715401785714,163.5928453717913,2020-01-30,0.0,,,66.4071735938428,157.60000610351562,215906115.26657104,1182100.0,30580253518.676758,1.1254606049184521
SONY,bull,2020-01-08,2020-01-09,14.279999732971191,2020-01-30,14.227999687194824,time_stop_day_15_close,15,-0.36414598563544454,bull,SONY,13.616984367370604,14.092000007629396,0.14671434674944184,12.777014128679403,,13.32355567387172,14.573428426470075,2020-01-30,0.0,,,75.61052579107877,13.616984367370604,59536590.63119888,8201000.0,118592464412.87347,1.0217079578672512
TKR,bull,2020-01-08,2020-01-09,58.20000076293945,2020-01-30,54.91999816894531,time_stop_day_15_close,15,-5.635743214771194,bull,TKR,51.86279296875,58.09000015258789,0.8385715484619141,48.56542397926172,,50.18564987182617,59.87714385986328,2020-01-30,0.0,,,73.85771046090166,51.86279296875,33512433.16301346,685300.0,9711857772.5,1.5034912002104328
TSLA,bull,2020-01-08,2020-01-09,33.13999938964844,2020-01-16,35.04699897766113,trailing_stop_close,6,5.7543742399958075,bull,TSLA,32.80933380126953,32.80933380126953,1.0843809672764362,22.277217325071017,,30.64057186671666,35.30876132420131,2020-01-30,0.5,2020-01-14,35.861331939697266,86.18215825785403,32.80933380126953,5366364049.816418,467164500.0,1432583666370.2776,2.0231590663645
AMAT,bull,2020-01-09,2020-01-10,62.529998779296875,2020-01-31,57.9900016784668,time_stop_day_15_close,15,-7.260510458115077,bull,AMAT,58.40979766845703,61.970001220703125,1.2357147761753626,55.93258222358367,,55.938368116106304,65.0014283316476,2020-01-31,0.0,,,60.05120506718453,58.62657928466797,385431108.4303856,5713500.0,467336422135.93994,2.3290115605423445
IQV,bull,2020-01-09,2020-01-10,160.1999969482422,2020-01-31,155.25,time_stop_day_15_close,15,-3.0898857943433278,bull,IQV,159.5,159.5,2.631425040108817,143.08194878490792,,154.23714991978235,165.46284702845983,2020-01-31,0.0,,,69.4831957901322,159.5,210929048.65951538,850400.0,30580253518.676758,1.1254606049184521
SONY,bull,2020-01-09,2020-01-10,14.291999816894531,2020-01-31,14.03600025177002,time_stop_day_15_close,15,-1.791208846937542,bull,SONY,13.72714138031006,14.206000328063965,0.15657145636422268,12.78048295485201,,13.413998467581616,14.605142729622976,2020-01-31,0.0,,,77.57036950241084,13.72714138031006,65085471.80786133,11886500.0,118592464412.87347,1.0217079578672512
STM,bull,2020-01-09,2020-01-10,27.59000015258789,2020-01-27,29.43000030517578,trailing_stop_close,11,6.6690835172587,bull,STM,26.52484703063965,27.93000030517578,0.4907140731811531,25.06062814312784,,25.543418884277344,28.571428298950195,2020-01-31,0.5,2020-01-23,30.040000915527344,66.54035737285085,26.52484703063965,49515943.608407974,2899500.0,64286481050.33066,2.3445226497742544
IQV,bull,2020-01-10,2020-01-13,159.6300048828125,2020-02-03,155.25,time_stop_day_15_close,15,-2.7438481167922912,bull,IQV,159.3000030517578,159.3000030517578,2.5285677228655135,144.25128171418237,,154.24286760602678,164.68714032854353,2020-02-03,0.0,,,68.7693674351561,159.5,208331988.63708496,876400.0,30580253518.676758,1.1254606049184521
