symbol,engine,signal_date,entry_date,entry_price,exit_date,exit_price,exit_reason,hold_days,pnl_pct,regime_state,yf_symbol,signal_close,signal_raw_close,signal_atr14,signal_bb_lower,tp_level,sl_level,activation_level,time_stop_date,partial_exit_fraction,activation_date,activation_price,signal_rsi14,signal_high_20d,signal_avg_dollar_volume_20d,signal_volume,market_cap,beta_1y
CNH,bull,2025-01-15,2025-01-16,11.729999542236328,2025-02-03,12.635000228881836,trailing_stop_close,12,7.715266171894242,bull,CNH,11.316949844360352,11.640000343322754,0.2857143538338794,10.612454063742385,,10.745521136692593,12.301428249904086,2025-02-06,0.5,2025-01-21,12.710000038146973,55.58560602178544,11.346117973327637,91974225.54184437,8149300.0,12703293109.663921,1.1317342258779535
CNH,bull,2025-01-16,2025-01-17,12.079999923706056,2025-02-03,12.635000228881836,trailing_stop_close,11,4.5943734162335215,bull,CNH,11.715570449829102,12.050000190734863,0.3050000326974049,10.538959540079457,,11.105570384434293,12.689999989100865,2025-02-07,0.5,2025-01-21,12.710000038146973,64.43897358656497,11.715570449829102,93179698.12086582,8196000.0,12703293109.663921,1.1317342258779535
CNH,bull,2025-01-17,2025-01-21,12.3100004196167,2025-02-03,12.760000228881836,trailing_stop_close,10,3.655562907601828,bull,CNH,11.929465293884276,12.270000457763672,0.3085714748927521,10.440626060187503,,11.31232234409877,12.927143369402204,2025-02-10,0.5,2025-01-24,12.960000038146973,68.11210040703864,11.929465293884276,93689247.01814175,11249100.0,12703293109.663921,1.1317342258779535
AVT,bull,2025-01-21,2025-01-22,54.869998931884766,2025-02-03,50.52000045776367,sl_gap_open,9,-7.92782678840791,bull,AVT,52.69473648071289,54.650001525878906,1.0407145363943917,49.107581505738366,,50.613307407924104,56.95142800467355,2025-02-11,0.0,,,62.13666386148091,52.69473648071289,46814396.86830521,615100.0,7337053795.13237,1.306595425545415
CNH,bull,2025-01-21,2025-01-22,12.68000030517578,2025-02-11,12.279999732971191,time_stop_day_15_close,15,-3.1545785692238093,bull,CNH,12.357254028320312,12.710000038146973,0.32928582600184814,10.322214581355473,,11.698682376316617,13.338571957179475,2025-02-11,0.0,,,73.91523097312398,12.357254028320312,103596238.77586365,22410200.0,12703293109.663921,1.1317342258779535
CNH,bull,2025-01-22,2025-01-23,12.649999618530272,2025-02-12,12.529999732971191,time_stop_day_15_close,15,-0.9486157247253879,bull,CNH,12.337808609008787,12.6899995803833,0.33571440832955485,10.2806514705136,,11.666379792349678,13.32142843518938,2025-02-12,0.0,,,73.26256465900468,12.357254028320312,107308144.12546635,14317700.0,12703293109.663921,1.1317342258779535
CNH,bull,2025-01-23,2025-01-24,12.869999885559082,2025-02-13,12.460000038146973,time_stop_day_15_close,15,-3.1857020284215665,bull,CNH,12.473922729492188,12.829999923706056,0.34571436473301465,10.236819461362485,,11.782494000026158,13.561428615025111,2025-02-13,0.0,,,74.93119971168335,12.473922729492188,108273263.61309052,14505800.0,12703293109.663921,1.1317342258779535
CNH,bull,2025-01-24,2025-01-27,12.93000030517578,2025-02-14,12.8100004196167,time_stop_day_15_close,15,-0.9280733389545603,bull,CNH,12.60031509399414,12.960000038146973,0.3464286667960028,10.202847241687131,,11.907457760402135,13.622857638767785,2025-02-14,0.0,,,76.40380364864463,12.60031509399414,115811283.70528221,17041500.0,12703293109.663921,1.1317342258779535
CNH,bull,2025-01-27,2025-01-28,13.079999923706056,2025-02-12,12.077621459960936,sl_intraday,12,-7.66344395712435,bull,CNH,12.794764518737791,13.15999984741211,0.35857152938842735,10.177188821132095,,12.077621459960936,13.797142982482912,2025-02-18,0.0,,,78.49661351832782,12.794764518737791,124963621.62737846,15564700.0,12703293109.663921,1.1317342258779535
CNH,bull,2025-01-28,2025-01-29,13.15999984741211,2025-02-12,12.104764393397739,sl_intraday,11,-8.018506582444074,bull,CNH,12.794764518737791,13.15999984741211,0.34500006267002625,10.176618993458307,,12.104764393397739,13.849999972752162,2025-02-19,0.0,,,78.49661351832782,12.794764518737791,137429900.67965508,23404300.0,12703293109.663921,1.1317342258779535
